Price,Area,Location,Bedrooms,Resale,Gymnasium,Lift,Parking,Maintenance,Security,Children's Play Area,Clubhouse,Intercom,Landscaped Gardens,Indoor Games,Gas_Conn,Jogging Track,Swimming Pool
530000,670,Kharghar,1,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes
530000,690,Sector 17 Ulwe,1,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No
530000,1120,Dronagiri,2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes
530000,600,Thane,2,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No
530000,275,Thane,1,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No
530000,1100,Taloja,2,No,No,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,Yes,No
530000,560,Sector 20 Kharghar,1,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No
530000,660,Kharghar,1,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes
530000,560,Kalwa,1,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No
530000,612,Kharghar,1,No,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No
530000,687,Panvel,1,Yes,No,Yes,No,No,Yes,Yes,No,No,Yes,No,No,Yes,No
530000,650,Thane West,1,No,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes,No,Yes
530000,600,Kharghar,1,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes
530000,560,Thane Belapur Road Kalwa,1,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No
530000,545,royal palms goregaon east,1,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No
530000,650,Kamothe,1,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No
530000,710,Mira Road East,1,Yes,Yes,Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,No
530000,300,Vikroli East,1,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No
530000,695,Kalyan West,1,No,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,No,No,Yes
530000,500,Thane West,1,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes
530000,381,Mira Road East,1,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
530000,860,Nala Sopara,1,No,No,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No
530000,650,Ulwe,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No
530000,520,Mira Road East,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No
530000,615,Mira Road East,1,No,No,Yes,No,No,No,Yes,No,No,No,No,Yes,No,No
530000,933,Kalyan West,2,Yes,No,Yes,No,No,No,Yes,No,No,No,No,Yes,No,No
530000,660,Kamothe,1,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
530000,325,Borivali West,1,No,No,Yes,No,No,No,Yes,No,No,No,No,Yes,No,No
532500,325,Borivali West,1,No,No,Yes,No,No,No,Yes,No,No,No,No,Yes,No,No
533000,715,Mira Road East,1,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
535000,850,Vasai east,2,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No
535000,610,Mira Road East,1,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
539900,905,Thane West,2,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes
540000,650,Kharghar,1,No,No,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No
540000,547,Ghodbunder Road,1,Yes,No,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,No
540000,620,Ulwe,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
540000,675,Dombivali East,1,Yes,No,Yes,Yes,No,Yes,No,No,No,Yes,No,No,No,No
540000,697,Ulwe,1,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
540000,720,Mira Road East,1,Yes,No,Yes,No,No,No,No,No,Yes,No,No,Yes,No,No
540000,720,Mira Road East,1,No,No,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No
540000,955,Dombivali East,2,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
540000,650,Ulwe,1,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No
540000,761,Thane West,2,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes
540000,697,Ulwe,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No
540000,655,Kamothe,1,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,No,No,Yes,No
540000,675,Mira Road East,1,No,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,No,Yes,No
540100,461,Thane West,1,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,No,No,Yes,No
542500,619,Kamothe,1,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No
546000,620,Kamothe,1,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No
549900,902,Thane West,2,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes
549900,579,Virar,2,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes
549900,500,Thane West,1,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,No,No
549900,650,Mira Road East,1,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No
550000,560,Kharghar,1,No,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,No
550000,670,Kharghar,1,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,Yes
550000,636,Kharghar,1,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes
550000,560,Kharghar,1,No,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No
550000,650,Kharghar,1,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,No
550000,550,Kharghar,1,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes
550000,670,Kharghar,1,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes,Yes
550000,650,Kharghar,1,No,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No
550000,670,Kharghar,1,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes
550000,550,Kharghar,1,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes
550000,550,Kharghar,1,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes
550000,745,Kharghar,1,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No
550000,425,Bhandup West,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No
550000,400,I C Colony,1,No,No,Yes,Yes,No,Yes,No,No,No,Yes,No,No,No,No
550000,650,Sector 17 Ulwe,1,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No
550000,900,Kharghar,2,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No
550000,655,Kharghar,1,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,Yes
550000,510,Bhandup West,1,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No
550000,619,Sector 21 Kamothe,1,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No
550000,640,Sector 20 Kharghar,1,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No
550000,450,Sector16 Airoli,1,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No
550000,650,Sector 30,1,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No
550000,690,Ulwe,1,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No
550000,600,Kalwa,1,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No
550000,580,Kalwa,1,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No
550000,676,Kharghar,1,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes
550000,650,Kharghar,1,No,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No,Yes,No
550000,560,Kharghar,1,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes
550000,649,Kharghar,1,No,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No,Yes,No
550000,660,Kharghar,1,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes
550000,840,Ulwe,2,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes
550000,1115,Mumbai Central,2,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No
550000,665,Kamothe,1,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No
550000,650,Kharghar,1,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No
550000,640,Kharghar,1,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No
550000,450,Kharghar,1,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No
550000,649,Kharghar,1,No,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,No
550000,620,Kharghar,1,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes
550000,650,Shil Phata,2,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,No,No,Yes
550000,980,Kalyan West,2,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes
550000,700,Thane West,1,No,No,Yes,Yes,No,Yes,Yes,No,Yes,No,No,No,No,No
550000,725,Dombivli (West),1,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No
550000,354,Dahisar,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No
550000,720,Mira Road East,1,No,No,Yes,Yes,No,No,Yes,No,Yes,Yes,No,Yes,No,No
550000,525,Shil Phata,2,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
550000,558,Thane West,1,No,No,Yes,No,No,No,Yes,No,No,No,No,Yes,No,No
550000,681,Mira Road East,1,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,Yes,Yes
550000,650,Mira Road East,1,No,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,No,Yes,No
550000,400,Dahisar West,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No
550000,675,Kharghar,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No
550000,675,Kharghar,1,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
550000,650,Ulwe,1,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
550000,900,Taloja,2,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
550000,800,Kalyan West,2,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes
550000,1080,Kalyan West,2,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No
550000,400,Mulund East,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No
550000,650,Mira Road East,1,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,No,Yes,Yes,No
550000,1397,Kalyan West,2,No,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,No
550000,620,Mira Road East,1,No,No,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No
550000,695,Kalyan West,1,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
550000,500,Thane West,1,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes,No,Yes
550000,480,Thane West,1,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes
550000,1050,Taloja,2,No,No,Yes,Yes,No,Yes,No,Yes,Yes,No,No,No,Yes,No
550000,675,Ulwe,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No
550000,650,Ulwe,1,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No
550000,585,Kharghar,1,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
550000,680,Kalwa,1,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
550000,620,Kalwa,1,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No
550000,800,Panvel,1,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
550000,750,Vasai West,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No
550000,393,Kandivali East,1,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No
550000,705,Mira Road East,1,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No
550000,1000,Nala Sopara,2,No,No,Yes,No,No,No,Yes,Yes,Yes,No,No,No,No,No
550000,1050,Nalasopara East,2,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No
550000,1080,Bhiwandi,2,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
550000,727,Ulwe,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No
550000,785,Dombivli (West),1,No,No,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No
550000,565,Kalwa,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No
550000,966,Kalyan West,2,No,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No
550000,700,Ulwe,2,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
550000,580,Kharghar,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No
551800,677,Mira Road East,1,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,No,No
554500,902,Haware City,2,No,Yes,Yes,Yes,No,Yes,No,No,No,Yes,No,No,No,Yes
555000,990,Palava,2,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No
555500,1010,Dombivali,3,Yes,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes
555600,902,Haware City,2,No,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,No,Yes
557700,715,Bhayandar East,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No
558300,705,Mira Road East,1,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
559900,905,Thane West,2,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes
559900,950,Kalyan West,2,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes
560000,650,Kharghar,1,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes
560000,650,Kharghar,1,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes
560000,670,Kharghar,1,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes
560000,710,Mira Road East,1,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
560000,802,Bhiwandi,2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
560000,619,Sector 21 Kamothe,1,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No
560000,610,Sector 20 Kharghar,1,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No
560000,635,Sector 19 Kharghar,1,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No
560000,630,Kalwa,1,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No
560000,1000,Kalyan West,3,No,No,No,No,No,No,No,No,No,No,No,No,No,No
560000,1050,taloja panchanand,2,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No
560000,700,Mira Road East,1,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,No,No,Yes,Yes
560000,693,Mira Road East,1,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
560000,788,Mira Road East,1,No,Yes,Yes,No,No,No,Yes,No,Yes,Yes,No,Yes,No,No
560000,620,Kharghar,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No
560000,620,Kharghar,1,No,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,No,No,Yes
560000,560,Kharghar,1,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
560000,850,Mira Road East,2,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes
560000,670,Ulwe,1,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes
560000,670,Ulwe,1,Yes,Yes,Yes,No,No,No,Yes,No,Yes,No,No,Yes,No,No
560000,950,Vasai West,2,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No
560000,765,Thane West,2,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes
560000,540,Mira Road East,1,No,No,Yes,No,No,No,Yes,No,Yes,No,No,Yes,No,No
560000,1080,Bhiwandi,2,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
560000,600,Dahisar,1,No,Yes,Yes,No,No,No,Yes,Yes,No,Yes,No,No,Yes,Yes
560000,645,Mira Road East,1,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,No,Yes,Yes
560000,645,Mira Road East,1,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes
560000,560,Mira Road East,1,No,No,No,No,No,No,Yes,Yes,Yes,No,No,Yes,No,No
560000,600,Dahisar,1,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes
563700,650,Mira Road East,1,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
565000,780,Mira Road East,1,Yes,No,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes,No,Yes
565000,1000,Kalyan West,2,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes
567500,982,Kalyan West,2,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes
568600,1017,Bhiwandi,2,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
569000,769,Mira Road East,1,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,No,Yes,Yes
569000,905,Thane West,2,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes
569900,905,Thane West,2,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes
570000,610,Kharghar,1,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes
570000,650,Kharghar,1,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No
570000,516,Thane,1,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No
570000,710,Kamothe,1,No,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No
570000,620,Mira Road East,1,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,Yes,Yes
570000,650,Kharghar,1,No,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No,Yes,No
570000,1060,Taloja,2,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No
570000,670,Kamothe,1,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No
570000,900,Mira Road and Beyond,2,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No
570000,550,Thane West,1,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
570000,670,Kharghar,1,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,No,No,Yes,Yes
570000,450,Dahisar,1,No,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes,No,Yes
570000,725,Ulwe,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No
570000,283,Thane West,1,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes
570000,710,Mira Road East,1,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes
570000,770,Mira Road East,1,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,No,No
570000,486,Thane West,1,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,No,No,No,No,No
570000,1050,Mira Road East,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No
570000,657,Kalwa,1,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
570000,670,Ulwe,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No
570000,670,Ulwe,1,No,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes,No,No
570000,761,Thane West,2,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes
570000,950,Vasai,2,No,Yes,Yes,No,Yes,No,Yes,Yes,No,No,No,No,No,Yes
570000,1050,Boisar,3,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No
570000,650,Mira Road East,1,No,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes
570000,590,Thane West,1,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No
570000,540,Mira Road East,1,No,No,Yes,No,No,No,Yes,No,Yes,No,No,Yes,No,No
574200,725,Mira Road East,1,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
575000,975,Karanjade,2,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
576000,778,Vasai,2,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,No
576000,590,Thane West,1,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes,No,Yes
580000,540,Ulwe,1,Yes,No,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,No
580000,770,Mira Road and Beyond,1,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No
580000,1000,Kamothe,2,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No
580000,750,Kharghar,1,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes
580000,1064,Taloja,2,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No
580000,675,Mira Road East,1,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
580000,1060,taloja panchanand,2,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes
580000,1025,taloja panchanand,2,No,No,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,No,Yes
580000,686,Dombivali East,2,No,Yes,No,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No
580000,686,Dombivali East,2,No,No,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,No
580000,663,Kalyan West,2,No,No,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,No
580000,630,PARSIK NAGAR,1,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No
580000,735,Kharghar,1,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
580000,695,Mira Road East,1,No,No,Yes,Yes,No,No,Yes,No,Yes,No,No,Yes,No,No
580000,700,Mira Road East,1,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,No
580000,1050,Mira Road East,2,No,No,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No
580000,650,Kharghar,1,No,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No
580000,472,Thane West,1,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes
580000,405,Kandivali West,1,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
580000,540,Mira Road East,1,No,No,Yes,No,No,No,Yes,No,Yes,No,No,Yes,No,No
580000,1021,Bhiwandi,2,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
580000,1021,Bhiwandi,2,Yes,Yes,Yes,No,No,No,Yes,Yes,No,No,No,Yes,No,Yes
580000,1080,Bhiwandi,2,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
580000,800,Vasai,2,No,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,Yes,Yes
580000,868,Kalyan West,2,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,No,Yes,Yes
580000,650,Kharghar,1,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
580000,660,Ghansoli,1,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No
580000,650,Ulwe,1,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No
580000,550,Thane West,1,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No
585000,625,Thane West,1,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,No,No,No,No
585000,520,Thane West,1,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,No,No
585000,500,Thane West,1,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes
589400,585,Majiwada,1,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No
589800,600,Majiwada,1,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No
590000,950,Kamothe,2,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No
590000,576,kolshet,1,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No
590000,1015,Karanjade,2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No
590000,585,Majiwada,1,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No
590000,650,Mira Road East,1,No,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,Yes
590000,725,Kalamboli,1,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,No,No,Yes
590000,632,Thane West,1,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes
590000,424,Mira Road East,1,Yes,Yes,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No
590000,666,Airoli,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No
590000,610,Thane West,1,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,Yes,No
590000,950,Vasai,2,No,Yes,Yes,No,Yes,No,Yes,Yes,No,No,No,No,No,Yes
590000,600,Thane West,1,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No
590000,950,Panvel,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No
590000,350,Kandivali West,1,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,Yes,No
595000,769,Mira Road East,1,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,No,Yes,Yes
595000,540,Thane West,1,No,Yes,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,No
